Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0034774~secretory granule lumen	10	1.2345679012345678	0.033070979168075255	FCN1, FGR, ARHGAP9, C3, TF, BIN2, GSTP1, GMFG, S100A9, S100A8	796	116	20887	2.2620646335123897	0.9999998212265881	0.3118120892989953	0.29358930485944357
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	15	1.8518518518518516	0.033128311585585574	CD74, CD40, IL34, ADIPOQ, FGF2, EGFR, SPN, C3, MARCO, RELN, CD6, LEP, CLDN19, FAM20A, HLA-DRB1	776	206	19734	1.8517290561505355	1.0	0.39250610864476476	0.3763516669528538
GOTERM_BP_DIRECT	GO:0034097~response to cytokine	6	0.7407407407407408	0.03352012614729449	SELP, CD274, SELL, ALDH1A2, AVPR2, SELE	776	46	19734	3.3170103092783507	1.0	0.3929824579436309	0.3768084110613699
GOTERM_BP_DIRECT	GO:1990573~potassium ion import across plasma membrane	6	0.7407407407407408	0.03352012614729449	KCNK5, SLC12A3, KCNJ10, FXYD2, KCNJ16, KCNJ3	776	46	19734	3.3170103092783507	1.0	0.3929824579436309	0.3768084110613699
GOTERM_BP_DIRECT	GO:0022617~extracellular matrix disassembly	6	0.7407407407407408	0.03352012614729449	MMP7, CMA1, MMP3, KLK5, CTSG, KLK7	776	46	19734	3.3170103092783507	1.0	0.3929824579436309	0.3768084110613699
GOTERM_MF_DIRECT	GO:0004866~endopeptidase inhibitor activity	6	0.7407407407407408	0.03441934868319353	C3, GBP5, SLPI, SERPINF2, PI3, CST7	782	45	19304	3.2913895993179882	0.9999999999999962	0.43506056735556625	0.42221067718050737
GOTERM_CC_DIRECT	GO:0005765~lysosomal membrane	24	2.9629629629629632	0.03518698051200711	CD74, HLA-DRB5, PLEKHF1, TRAF3IP3, GIMAP5, CD1D, HLA-F, CP, CD1B, HLA-DMA, CLCN4, LAMP3, HLA-DPB1, HLA-DRA, ATP6V0A4, HLA-DOA, HLA-DOB, HLA-DQA2, HLA-DQA1, HLA-DQB2, HLA-DRB1, CFTR, HLA-DPA1, HLA-DQB1	796	403	20887	1.56267690811377	0.9999999350262748	0.3251276999309457	0.3061267304544618
GOTERM_BP_DIRECT	GO:1900017~positive regulation of cytokine production involved in inflammatory response	5	0.6172839506172839	0.035485548089580654	GBP5, IL6, CD6, CARD9, IL17B	776	32	19734	3.9735019329896906	1.0	0.41457506182705206	0.39751232441812473
GOTERM_BP_DIRECT	GO:0046887~positive regulation of hormone secretion	3	0.3703703703703704	0.036848284258386925	EDN1, EDN3, TACR1	776	8	19734	9.536404639175258	1.0	0.4188213461639707	0.40158384369733546
GOTERM_BP_DIRECT	GO:0042698~ovulation cycle	3	0.3703703703703704	0.036848284258386925	GDF10, BMPR1B, EGFR	776	8	19734	9.536404639175258	1.0	0.4188213461639707	0.40158384369733546
GOTERM_BP_DIRECT	GO:0002314~germinal center B cell differentiation	3	0.3703703703703704	0.036848284258386925	IL6, POU2AF1, IRF8	776	8	19734	9.536404639175258	1.0	0.4188213461639707	0.40158384369733546
GOTERM_BP_DIRECT	GO:0034393~positive regulation of smooth muscle cell apoptotic process	3	0.3703703703703704	0.036848284258386925	IFNG, IL12B, IL12A	776	8	19734	9.536404639175258	1.0	0.4188213461639707	0.40158384369733546
GOTERM_BP_DIRECT	GO:0050869~negative regulation of B cell activation	3	0.3703703703703704	0.036848284258386925	BANK1, TBC1D10C, TNFAIP3	776	8	19734	9.536404639175258	1.0	0.4188213461639707	0.40158384369733546
GOTERM_BP_DIRECT	GO:0002638~negative regulation of immunoglobulin production	3	0.3703703703703704	0.036848284258386925	IL33, CR1, FCRL3	776	8	19734	9.536404639175258	1.0	0.4188213461639707	0.40158384369733546
GOTERM_BP_DIRECT	GO:0046322~negative regulation of fatty acid oxidation	3	0.3703703703703704	0.036848284258386925	ACADL, FMO1, FMO2	776	8	19734	9.536404639175258	1.0	0.4188213461639707	0.40158384369733546
GOTERM_BP_DIRECT	GO:1903979~negative regulation of microglial cell activation	3	0.3703703703703704	0.036848284258386925	PTPRC, CST7, CX3CL1	776	8	19734	9.536404639175258	1.0	0.4188213461639707	0.40158384369733546
KEGG_PATHWAY	hsa04936:Alcoholic liver disease	14	1.728395061728395	0.03738981735853854	C1QA, ADH1C, ADH1B, TCF7, ADIPOQ, FASLG, CXCL1, CXCL3, CXCL2, C3, IL6, IL12B, IL12A, LBP	462	144	8840	1.8602693602693603	0.9999899530018328	0.19510473715992765	0.16612878609657208
KEGG_PATHWAY	hsa04621:NOD-like receptor signaling pathway	17	2.0987654320987654	0.037876481139827944	GBP5, CARD9, TNFAIP3, CXCL1, CXCL3, CXCL2, IL6, PSTPIP1, AIM2, MAP1LC3C, CCL5, CASP1, CCL2, CARD16, GBP1, GBP4, BIRC3	462	189	8840	1.7210655305893403	0.9999913759560685	0.19510473715992765	0.16612878609657208
KEGG_PATHWAY	hsa04151:PI3K-Akt signaling pathway	28	3.45679012345679	0.03799069139417734	CHRM1, TNXB, PIK3CD, FASLG, IL2RG, FGF2, EGFR, NTF4, TCL1A, RELN, TNN, CD19, ITGB7, PCK1, JAK3, NGFR, LAMB3, IGF1, IL6, PPP2R2B, COL4A4, IL2RA, COL4A3, KIT, IL2RB, COL6A6, IL7R, MET	462	362	8840	1.479993303197723	0.9999916796640177	0.19510473715992765	0.16612878609657208
GOTERM_BP_DIRECT	GO:0007186~G protein-coupled receptor signaling pathway	49	6.049382716049383	0.03829415627904433	FCN1, CXCL9, CHRM1, PDE3B, MRGPRF, DEFB1, CXCL1, CD3E, CX3CL1, RGS2, GPR171, RAC2, OXER1, CCR7, CCR5, OXGR1, EDN1, MRGPRX3, AVPR2, XCL2, XCL1, RGS18, CCL14, CCL13, PTGFR, GPR87, CXCR5, CXCR6, C3, CCL8, CXCR3, CCL5, CCL4, CCL2, CCL19, CCL18, CCL17, S1PR4, CCL23, CCL22, GPR12, CCL21, GPR55, AKR1C2, CXCL10, GPR183, RGL4, LGR6, GPR18	776	943	19734	1.3214106110133266	1.0	0.4337848175798502	0.4159314609362416
GOTERM_MF_DIRECT	GO:0008237~metallopeptidase activity	7	0.8641975308641975	0.03888198421774229	ACE2, MMP7, ADAMTS1, ECEL1, MMP3, ADAM33, ADAMTS8	782	62	19304	2.787063773616038	1.0	0.4499619027686266	0.4366718887628021
GOTERM_MF_DIRECT	GO:0005501~retinoid binding	3	0.3703703703703704	0.0389207553027715	RBP5, CRABP1, PTGDS	782	8	19304	9.257033248081843	1.0	0.4499619027686266	0.4366718887628021
GOTERM_MF_DIRECT	GO:0016494~C-X-C chemokine receptor activity	3	0.3703703703703704	0.0389207553027715	CXCR3, CXCR5, CXCR6	782	8	19304	9.257033248081843	1.0	0.4499619027686266	0.4366718887628021
GOTERM_MF_DIRECT	GO:0047023~androsterone dehydrogenase activity	3	0.3703703703703704	0.0389207553027715	DHRS9, AKR1C1, AKR1C2	782	8	19304	9.257033248081843	1.0	0.4499619027686266	0.4366718887628021
GOTERM_MF_DIRECT	GO:0008061~chitin binding	3	0.3703703703703704	0.0389207553027715	CHIT1, CHI3L2, CHI3L1	782	8	19304	9.257033248081843	1.0	0.4499619027686266	0.4366718887628021
GOTERM_MF_DIRECT	GO:0023024~MHC class I protein complex binding	3	0.3703703703703704	0.0389207553027715	CD8A, KLRD1, KLRC1	782	8	19304	9.257033248081843	1.0	0.4499619027686266	0.4366718887628021
GOTERM_MF_DIRECT	GO:0042609~CD4 receptor binding	3	0.3703703703703704	0.0389207553027715	CD74, LCK, HLA-DRB1	782	8	19304	9.257033248081843	1.0	0.4499619027686266	0.4366718887628021
GOTERM_BP_DIRECT	GO:0030334~regulation of cell migration	10	1.2345679012345678	0.03911640021979815	TNXB, TNN, MMP3, ENPP2, MGAT3, RAC2, KRT5, FGF2, MET, FUT3	776	116	19734	2.192276928546036	1.0	0.4392368939346839	0.4211591452430685
GOTERM_BP_DIRECT	GO:0030225~macrophage differentiation	5	0.6172839506172839	0.039168455498499996	IL33, SOCS1, IFNG, IL15, HLA-DRB1	776	33	19734	3.8530927835051547	1.0	0.4392368939346839	0.4211591452430685
GOTERM_BP_DIRECT	GO:0051968~positive regulation of synaptic transmission, glutamatergic	5	0.6172839506172839	0.039168455498499996	RELN, CCL2, PTGS2, EGFR, CCR2	776	33	19734	3.8530927835051547	1.0	0.4392368939346839	0.4211591452430685
GOTERM_BP_DIRECT	GO:0035914~skeletal muscle cell differentiation	6	0.7407407407407408	0.039309001349937575	EOMES, EGR2, SMYD1, PAX5, ASB2, ATF3	776	48	19734	3.1788015463917527	1.0	0.4393436050878023	0.421261464466831
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	58	7.160493827160494	0.041256882441783896	PDE3B, GIMAP1, CTSW, GIMAP5, AQP5, CD3E, GIMAP7, TMEM100, VPREB3, TCL1A, ADIPOQ, AVPR2, TMC8, PLA2G4A, ACSL5, HLA-F, RGMA, MRAP, ALDH3A1, CLDN8, COL4A3, TLR9, MAL, CHI3L1, HAP1, PLIN1, FAM20A, WDFY4, DNASE1L3, S100A7, CES1, KCNA1, TMPRSS3, PLD4, PTN, CD1D, CD1C, CST7, IL2RG, PTGS2, KLK6, PKHD1, UGT8, CNR2, SLAMF7, APOD, PROM1, PCK1, RIC3, GLYATL2, F10, PLA2G2A, FMO1, ABCA8, CIDEC, CCDC88B, RNF186, MRAP2	796	1185	20887	1.2843182155503254	0.9999999964808011	0.37373881741380705	0.35189693847403913
GOTERM_BP_DIRECT	GO:0002476~antigen processing and presentation of endogenous peptide antigen via MHC class Ib	4	0.49382716049382713	0.0418120634587299	HLA-DPB1, HLA-F, HLA-DRB1, HLA-DQB1	776	20	19734	5.086082474226805	1.0	0.4626925702215226	0.44364945221061597
GOTERM_BP_DIRECT	GO:0043011~myeloid dendritic cell differentiation	4	0.49382716049382713	0.0418120634587299	BATF2, BATF3, IRF4, UBD	776	20	19734	5.086082474226805	1.0	0.4626925702215226	0.44364945221061597
GOTERM_BP_DIRECT	GO:0002486~antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	4	0.49382716049382713	0.0418120634587299	HLA-DPB1, HLA-F, HLA-DRB1, HLA-DQB1	776	20	19734	5.086082474226805	1.0	0.4626925702215226	0.44364945221061597
KEGG_PATHWAY	hsa05171:Coronavirus disease - COVID-19	20	2.4691358024691357	0.04224858932339318	C1QA, C1S, C1R, PRKCB, MMP3, PIK3CD, EGFR, SELP, C3, ACE2, CXCL10, IL6, C6, C7, CASP1, IL12B, CCL2, TLR8, IL12A, MASP1	462	238	8840	1.6079158936301792	0.9999978205560743	0.21335537608313557	0.18166893409059068
GOTERM_BP_DIRECT	GO:0007200~phospholipase C-activating G protein-coupled receptor signaling pathway	9	1.1111111111111112	0.043055610983313654	P2RY8, GPR174, EDN1, P2RY10, GPR55, TACR1, ESR1, F2RL2, GPR18	776	100	19734	2.2887371134020618	1.0	0.4718428134399596	0.4524230972888369
GOTERM_BP_DIRECT	GO:0060078~regulation of postsynaptic membrane potential	5	0.6172839506172839	0.043061109726402515	GRIA2, CHRM1, KCNA1, GABRE, GRIA4	776	34	19734	3.7397665251667678	1.0	0.4718428134399596	0.4524230972888369
GOTERM_BP_DIRECT	GO:0031069~hair follicle morphogenesis	5	0.6172839506172839	0.043061109726402515	NGFR, WNT10A, KRT17, SOSTDC1, TP63	776	34	19734	3.7397665251667678	1.0	0.4718428134399596	0.4524230972888369
GOTERM_CC_DIRECT	GO:0097169~AIM2 inflammasome complex	3	0.3703703703703704	0.04360951750065881	AIM2, CASP1, CARD16	796	9	20887	8.746649916247906	0.9999999988689456	0.38745379010200715	0.36481038678435734
KEGG_PATHWAY	hsa00565:Ether lipid metabolism	7	0.8641975308641975	0.044387506685123396	UGT8, PLA2G2D, PLA2G2A, ENPP2, PLA2G4A, PLD4, PLA2G7	462	50	8840	2.6787878787878787	0.9999988905459684	0.22048220533758017	0.1877373233567514
GOTERM_CC_DIRECT	GO:0030670~phagocytic vesicle membrane	8	0.9876543209876543	0.04546264397699773	ANXA3, RAC2, HLA-DPB1, ATP6V0A4, CLEC4E, HLA-F, CORO1A, HLA-DQB1	796	86	20887	2.4409255580226716	0.9999999995383282	0.39629700976175375	0.3731367949055474
GOTERM_BP_DIRECT	GO:0050918~positive chemotaxis	6	0.7407407407407408	0.045669826569544165	CXCL10, CCL5, FGF2, MET, CORO1A, CX3CL1	776	50	19734	3.0516494845360826	1.0	0.4852284049788304	0.4652577757253026
GOTERM_BP_DIRECT	GO:0051384~response to glucocorticoid	6	0.7407407407407408	0.045669826569544165	IL6, ANXA3, ADIPOQ, PTGDS, CDO1, PTGS2	776	50	19734	3.0516494845360826	1.0	0.4852284049788304	0.4652577757253026
GOTERM_BP_DIRECT	GO:0042088~T-helper 1 type immune response	3	0.3703703703703704	0.04616399081069099	EBI3, IL12B, HLA-DRB1	776	9	19734	8.476804123711341	1.0	0.4852284049788304	0.4652577757253026
GOTERM_BP_DIRECT	GO:0002003~angiotensin maturation	3	0.3703703703703704	0.04616399081069099	ACE2, CMA1, CTSG	776	9	19734	8.476804123711341	1.0	0.4852284049788304	0.4652577757253026
GOTERM_BP_DIRECT	GO:0070234~positive regulation of T cell apoptotic process	3	0.3703703703703704	0.04616399081069099	CCL5, PDCD1, IDO1	776	9	19734	8.476804123711341	1.0	0.4852284049788304	0.4652577757253026
GOTERM_BP_DIRECT	GO:0032825~positive regulation of natural killer cell differentiation	3	0.3703703703703704	0.04616399081069099	IL15RA, IL15, TOX	776	9	19734	8.476804123711341	1.0	0.4852284049788304	0.4652577757253026
GOTERM_BP_DIRECT	GO:0007260~tyrosine phosphorylation of STAT protein	3	0.3703703703703704	0.04616399081069099	IL15, LEP, JAK3	776	9	19734	8.476804123711341	1.0	0.4852284049788304	0.4652577757253026
GOTERM_BP_DIRECT	GO:0061518~microglial cell proliferation	3	0.3703703703703704	0.04616399081069099	IL33, IL34, CX3CL1	776	9	19734	8.476804123711341	1.0	0.4852284049788304	0.4652577757253026
GOTERM_BP_DIRECT	GO:0002232~leukocyte chemotaxis involved in inflammatory response	3	0.3703703703703704	0.04616399081069099	PTN, LBP, SLAMF1	776	9	19734	8.476804123711341	1.0	0.4852284049788304	0.4652577757253026
GOTERM_BP_DIRECT	GO:2000669~negative regulation of dendritic cell apoptotic process	3	0.3703703703703704	0.04616399081069099	CCL21, CCR7, CCL19	776	9	19734	8.476804123711341	1.0	0.4852284049788304	0.4652577757253026
GOTERM_BP_DIRECT	GO:0106072~negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway	3	0.3703703703703704	0.04616399081069099	MRAP, PDE3B, MRAP2	776	9	19734	8.476804123711341	1.0	0.4852284049788304	0.4652577757253026
GOTERM_BP_DIRECT	GO:0033625~positive regulation of integrin activation	3	0.3703703703703704	0.04616399081069099	FERMT1, PLEK, CXCL13	776	9	19734	8.476804123711341	1.0	0.4852284049788304	0.4652577757253026
GOTERM_BP_DIRECT	GO:0002544~chronic inflammatory response	3	0.3703703703703704	0.04616399081069099	CXCL13, S100A9, S100A8	776	9	19734	8.476804123711341	1.0	0.4852284049788304	0.4652577757253026
GOTERM_CC_DIRECT	GO:0045111~intermediate filament cytoskeleton	6	0.7407407407407408	0.04711984329721693	SYNM, DES, KRT17, KRT7, S100A8, GFAP	796	52	20887	3.027686509470429	0.9999999997931351	0.4031364370984115	0.3795765154498031
GOTERM_BP_DIRECT	GO:0031589~cell-substrate adhesion	4	0.49382716049382713	0.04740002154437296	TTYH1, FAT2, CORO1A, MYO1G	776	21	19734	4.843888070692194	1.0	0.4914969079797949	0.47126828486580397
GOTERM_BP_DIRECT	GO:0016338~calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules	4	0.49382716049382713	0.04740002154437296	CLDN11, CLDN10, CLDN8, CLDN19	776	21	19734	4.843888070692194	1.0	0.4914969079797949	0.47126828486580397
GOTERM_BP_DIRECT	GO:0002009~morphogenesis of an epithelium	4	0.49382716049382713	0.04740002154437296	KRT16, SOX10, SERPINB5, KRT6A	776	21	19734	4.843888070692194	1.0	0.4914969079797949	0.47126828486580397
GOTERM_BP_DIRECT	GO:0031643~positive regulation of myelination	4	0.49382716049382713	0.04740002154437296	EGR2, CST7, TNFRSF1B, SOX10	776	21	19734	4.843888070692194	1.0	0.4914969079797949	0.47126828486580397
GOTERM_BP_DIRECT	GO:0001817~regulation of cytokine production	7	0.8641975308641975	0.04749328905023965	ACE2, SOCS1, IL12B, UBASH3A, IGF2BP2, VTCN1, LTF	776	67	19734	2.6569087551931063	1.0	0.4914969079797949	0.47126828486580397
GOTERM_MF_DIRECT	GO:0047044~androstan-3-alpha,17-beta-diol dehydrogenase activity	3	0.3703703703703704	0.04872257559987006	DHRS9, AKR1C1, AKR1C2	782	9	19304	8.22847399829497	1.0	0.5564939960081544	0.5400574644804874
GOTERM_BP_DIRECT	GO:0006805~xenobiotic metabolic process	10	1.2345679012345678	0.048959227524446265	ALDH3A1, ABCB1, GSTP1, AKR1C1, SLCO1A2, GSTA1, FMO1, FMO2, CYP4F12, SLC28A3	776	121	19734	2.1016869728209935	1.0	0.5051085842752872	0.4843197430495223
GOTERM_BP_DIRECT	GO:0046718~symbiont entry into host cell	9	1.1111111111111112	0.04977487365216414	ACE2, CR2, CR1, CD209, MRC1, ITGB7, CCR5, EGFR, SLAMF1	776	103	19734	2.2220748673806425	1.0	0.5119483170420441	0.4908779717537046
GOTERM_CC_DIRECT	GO:0008076~voltage-gated potassium channel complex	8	0.9876543209876543	0.05040189060856465	KCNG1, KCNE1, KCNS1, KCNMB1, KCNA1, KCNA3, KCNJ16, KCNJ3	796	88	20887	2.38544997715852	0.9999999999579848	0.4233758811119431	0.3986331348131931
GOTERM_CC_DIRECT	GO:0005788~endoplasmic reticulum lumen	19	2.345679012345679	0.05171625597831721	COL17A1, F10, EBI3, FMO1, CFP, PTGS2, CHRDL1, CP, C3, ACE2, WNT6, TF, IL6, COL4A4, COL4A3, PENK, IL12B, IL12A, CES1	796	311	20887	1.6030837467078156	0.9999999999778437	0.426659111821117	0.40172448840299974
GOTERM_BP_DIRECT	GO:0007043~cell-cell junction assembly	6	0.7407407407407408	0.05260851164371673	CDH3, CDHR1, CDH22, DSG1, PKP1, DSC3	776	52	19734	2.9342783505154637	1.0	0.5394383472213522	0.5172365900139122
GOTERM_BP_DIRECT	GO:0006693~prostaglandin metabolic process	4	0.49382716049382713	0.05333431496020971	GSTP1, AKR1C1, GSTA1, AKR1C2	776	22	19734	4.623711340206185	1.0	0.5452132867731194	0.5227738493813239
GOTERM_CC_DIRECT	GO:0031901~early endosome membrane	14	1.728395061728395	0.0536474974417852	CD274, HLA-F, SNX20, EGFR, KIR2DL4, FGD2, CLCN4, CD8B, LAMP3, HLA-DPB1, TLR9, HLA-DRA, CFTR, HLA-DQB1	796	207	20887	1.7746825917024738	0.9999999999913611	0.4307888104659486	0.4056128410231334
GOTERM_CC_DIRECT	GO:0043025~neuronal cell body	22	2.7160493827160495	0.054081712136417784	GRIA2, SLC22A3, RIC3, CD40, MME, NCF1, ANXA3, KCNA1, TMPRSS3, S100B, SNCAIP, TNFRSF1B, CX3CL1, TNN, TBX21, PNOC, PENK, APOD, BMPR1B, CCR4, CCR2, GRIA4	796	378	20887	1.5271928425194756	0.9999999999930117	0.4307888104659486	0.4056128410231334
GOTERM_CC_DIRECT	GO:0005942~phosphatidylinositol 3-kinase complex	4	0.49382716049382713	0.05524440809645967	SOCS1, PIK3CD, PIK3C2G, SLA2	796	23	20887	4.563469521520647	0.999999999996041	0.43180880869685023	0.40657322896781356
GOTERM_BP_DIRECT	GO:0010976~positive regulation of neuron projection development	10	1.2345679012345678	0.055586224468088384	RGS2, RELN, TNN, BCL11A, DMD, PTN, TOX, S100A9, CX3CL1, RGMA	776	124	19734	2.050839707349518	1.0	0.5568091216298086	0.5338924324604337
GOTERM_CC_DIRECT	GO:0009925~basal plasma membrane	7	0.8641975308641975	0.056079066064526006	SLC22A3, TF, SLCO1A2, CLCA2, AQP5, MET, EGFR	796	72	20887	2.551106225572306	0.9999999999973682	0.43180880869685023	0.40657322896781356
GOTERM_BP_DIRECT	GO:0051716~cellular response to stimulus	3	0.3703703703703704	0.056233454912532024	SIRPG, CASP1, CARD16	776	10	19734	7.629123711340207	1.0	0.5568091216298086	0.5338924324604337
GOTERM_BP_DIRECT	GO:0070493~thrombin-activated receptor signaling pathway	3	0.3703703703703704	0.056233454912532024	PLEK, GP1BA, F2RL2	776	10	19734	7.629123711340207	1.0	0.5568091216298086	0.5338924324604337
GOTERM_BP_DIRECT	GO:0045657~positive regulation of monocyte differentiation	3	0.3703703703703704	0.056233454912532024	CD74, IL34, HLA-DRB1	776	10	19734	7.629123711340207	1.0	0.5568091216298086	0.5338924324604337
GOTERM_BP_DIRECT	GO:0043586~tongue development	3	0.3703703703703704	0.056233454912532024	WNT10A, KIT, EGFR	776	10	19734	7.629123711340207	1.0	0.5568091216298086	0.5338924324604337
GOTERM_BP_DIRECT	GO:0002729~positive regulation of natural killer cell cytokine production	3	0.3703703703703704	0.056233454912532024	CD226, HLA-F, KIR2DL4	776	10	19734	7.629123711340207	1.0	0.5568091216298086	0.5338924324604337
GOTERM_BP_DIRECT	GO:0045959~negative regulation of complement activation, classical pathway	3	0.3703703703703704	0.056233454912532024	CR2, CR1, C4BPA	776	10	19734	7.629123711340207	1.0	0.5568091216298086	0.5338924324604337
GOTERM_BP_DIRECT	GO:0034695~response to prostaglandin E	3	0.3703703703703704	0.056233454912532024	CCL21, CCR7, CCL19	776	10	19734	7.629123711340207	1.0	0.5568091216298086	0.5338924324604337
GOTERM_BP_DIRECT	GO:0150079~negative regulation of neuroinflammatory response	3	0.3703703703703704	0.056233454912532024	CD200R1, IGF1, TNFRSF1B	776	10	19734	7.629123711340207	1.0	0.5568091216298086	0.5338924324604337
GOTERM_BP_DIRECT	GO:0007494~midgut development	3	0.3703703703703704	0.056233454912532024	ALDH1A2, HMGCS2, EGFR	776	10	19734	7.629123711340207	1.0	0.5568091216298086	0.5338924324604337
GOTERM_BP_DIRECT	GO:0001932~regulation of protein phosphorylation	6	0.7407407407407408	0.05629534513346409	ROPN1B, SOCS1, TLR9, TLR8, IGF1, ROPN1	776	53	19734	2.878914608052908	1.0	0.5568091216298086	0.5338924324604337
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	29	3.580246913580247	0.05638682119683223	WAS, PTN, CD3E, EGFR, TCL1A, SOCS1, RAC2, STAP1, BCL2L14, MAPK4, TRIM22, IL12RB2, IL15RA, BCL11A, RHOF, LIME1, ESR1, LAX1, FGR, NR4A3, PTPRC, CD6, LCK, EEF1A2, CD28, HCLS1, CD226, PTPN7, LAT	782	502	19304	1.426050274604905	1.0	0.6363655535071067	0.6175699464414959
GOTERM_BP_DIRECT	GO:0071300~cellular response to retinoic acid	7	0.8641975308641975	0.05665541729680142	WNT6, GJB3, OSR1, LEP, TESC, ALDH1A2, PCK1	776	70	19734	2.543041237113402	1.0	0.5587223946946328	0.5357269606153429
GOTERM_BP_DIRECT	GO:0006869~lipid transport	8	0.9876543209876543	0.0577321778538994	ABCA10, ABCA6, SPNS3, ABCA9, APOD, CD36, ABCA8, APOL3	776	88	19734	2.3118556701030926	1.0	0.5676715318009521	0.5443077765404298
GOTERM_MF_DIRECT	GO:0004022~alcohol dehydrogenase (NAD+) activity	3	0.3703703703703704	0.05930442674218352	DHRS9, ADH1C, ADH1B	782	10	19304	7.405626598465473	1.0	0.6614187829598821	0.6418832070918687
GOTERM_BP_DIRECT	GO:0048260~positive regulation of receptor-mediated endocytosis	4	0.49382716049382713	0.05960638623525683	C3, TF, CCL21, CCL19	776	23	19734	4.422680412371134	1.0	0.5809889914151632	0.5570771271696241
GOTERM_BP_DIRECT	GO:0032700~negative regulation of interleukin-17 production	4	0.49382716049382713	0.05960638623525683	IFNG, IL12B, IL12A, FOXP3	776	23	19734	4.422680412371134	1.0	0.5809889914151632	0.5570771271696241
GOTERM_BP_DIRECT	GO:0017158~regulation of calcium ion-dependent exocytosis	4	0.49382716049382713	0.05960638623525683	TRPV6, PRKCB, SYT13, SYT8	776	23	19734	4.422680412371134	1.0	0.5809889914151632	0.5570771271696241
GOTERM_BP_DIRECT	GO:0006898~receptor-mediated endocytosis	7	0.8641975308641975	0.05992927620065121	MARCO, MRC1, CD36, CLEC9A, ADRB2, FOLR1, EGFR	776	71	19734	2.507223754900537	1.0	0.5809978471345171	0.5570856184126073
GOTERM_BP_DIRECT	GO:0042572~retinol metabolic process	6	0.7407407407407408	0.060127125844222314	RBP4, DHRS9, ADH1C, ADH1B, ALDH1A2, ALDH1A1	776	54	19734	2.8256013745704465	1.0	0.5809978471345171	0.5570856184126073
GOTERM_BP_DIRECT	GO:0071320~cellular response to cAMP	6	0.7407407407407408	0.060127125844222314	KCNE1, GPD1, ADIPOQ, PENK, PCK1, CFTR	776	54	19734	2.8256013745704465	1.0	0.5809978471345171	0.5570856184126073
GOTERM_BP_DIRECT	GO:0007265~Ras protein signal transduction	8	0.9876543209876543	0.060643570089653334	DOK2, GRAP2, RASGRF1, IGF1, RGL4, RASGRP2, FGF2, LAT	776	89	19734	2.28587976369744	1.0	0.583355349145246	0.5593460923059845
GOTERM_BP_DIRECT	GO:0002052~positive regulation of neuroblast proliferation	5	0.6172839506172839	0.060719062586248394	ID4, HAPLN3, FGF2, SOX10, CX3CL1	776	38	19734	3.3461068909386866	1.0	0.583355349145246	0.5593460923059845
GOTERM_BP_DIRECT	GO:0055085~transmembrane transport	16	1.9753086419753085	0.06105082370288778	ABCB1, BCL2A1, ABCA6, SPNS3, ABCA9, SLCO5A1, AQP5, ABCA8, SVOPL, ABCA10, SV2B, GJB3, FXYD2, SLCO1A2, SLC19A3, CFTR	776	246	19734	1.654010560724164	1.0	0.584866891073665	0.5607954234422405
GOTERM_CC_DIRECT	GO:0034364~high-density lipoprotein particle	4	0.49382716049382713	0.06141380121184097	SAA4, SAA1, SAA2, PLA2G7	796	24	20887	4.373324958123953	0.9999999999998082	0.4651340354077136	0.4379508774942758
GOTERM_BP_DIRECT	GO:0016042~lipid catabolic process	8	0.9876543209876543	0.06364337890259197	PLCXD3, PLA2G2D, PLA2G2A, PLD4, PLIN1, PLA2G7, PLCXD2, CES1	776	90	19734	2.2604810996563574	1.0	0.6079665226791764	0.5829443395208923
GOTERM_MF_DIRECT	GO:0043274~phospholipase binding	4	0.49382716049382713	0.06403990935910694	BANK1, LCK, WAS, SELE	782	23	19304	4.293116868675638	1.0	0.7059283031678301	0.6850781001206789
GOTERM_BP_DIRECT	GO:0050890~cognition	6	0.7407407407407408	0.06410353291211797	CHRM1, PTCHD1, CHL1, FAM107A, MGAT3, HLA-DRA	776	55	19734	2.7742268041237113	1.0	0.6106225734498055	0.5854910747513047
KEGG_PATHWAY	hsa04510:Focal adhesion	17	2.0987654320987654	0.06459169952798703	TNXB, LAMB3, PRKCB, RASGRF1, PIK3CD, IGF1, EGFR, RELN, TNN, COL4A4, COL4A3, RAC2, COL6A6, PIP5K1B, ITGB7, MET, BIRC3	462	203	8840	1.6023713560659374	0.9999999982526969	0.31548433983464574	0.2686302299582132
GOTERM_BP_DIRECT	GO:1902476~chloride transmembrane transport	9	1.1111111111111112	0.06515815834821048	GABRP, SLC12A3, CLCN4, TTYH1, FXYD1, CLCA2, GABRE, CLCA4, CFTR	776	109	19734	2.099758819634919	1.0	0.6189102122990078	0.5934376178172711
